idx,start_sec,end_sec,text
3135,12647.450,12651.470,"punto, pero digamos tal vez, no sé, unos 50 épocas más"
3136,12651.470,12655.210,"quién sabe, entonces es cuestión de probarla. Entonces con esto"
3137,12655.210,12659.650,logramos alcanzar aproximadamente un 71%
3138,12659.650,12663.750,en este caso la última sería F1
3139,12663.750,12667.690,estamos evaluando sobre función de pérdida
3140,12667.690,12669.450,el accuracy y el F1 score
3141,12669.450,12671.490,"bien, el F1 score será el último"
3142,12671.490,12673.390,para este caso alcanzó
3143,12673.390,12675.730,alrededor del 70% de F1 score
3144,12675.730,12678.290,entonces para la 6 categorías
3145,12678.290,12679.270,no está tan mal
3146,12679.270,12682.010,y podemos ver la matriz de confusión
3147,12682.010,12683.770,tenemos aquí los números
3148,12683.770,12684.610,de predicciones
3149,12684.610,12687.350,la matriz de confusión sería
3150,12687.350,12688.550,esta que tenemos acá
3151,12688.550,12694.700,de cierta manera logra acertar
3152,12694.700,12696.740,bastante bien en caso
3153,12696.740,12705.600,"de peces sanos, me supone, y en algunos casos, digamos, sí logra tener fallas y confusiones"
3154,12705.600,12715.480,"en otras partes de enfermedades. Pero para este caso de la bacteria, parece que logra"
3155,12715.480,12721.080,"acertar relativamente bien a la bacteria. En cambio, la otra parece que tiende a confundirse."
3156,12721.720,12726.380,"Bueno, aquí podemos ver con más detalle. Aquí con más detalle podemos ver que la clase"
3157,12726.380,12728.560,3 es como el peor de todo
3158,12728.560,12730.060,que logra categorizar bien
3159,12730.060,12732.360,y es seguido con el clase 0
3160,12732.360,12734.020,"pero en total, digamos"
3161,12734.020,12736.520,"en general, alcanza 72%"
3162,12736.520,12737.320,de precisión
3163,12737.320,12740.000,eso es lo que
3164,12740.000,12742.140,representa el transporte
3165,12742.140,12743.380,consulta
3166,12743.380,12745.960,¿sí?
3167,12748.390,12751.610,¿entendí bien la parte de la capa densa por parche?
3168,12752.930,12754.070,¿eso lo va
3169,12754.070,12754.730,aplicando
3170,12754.730,12758.050,antes de correr el modelo
3171,12758.050,12760.190,y cada parche tiene como una transformación
3172,12760.190,12762.170,interna o es parte de lo que aprende
3173,12762.170,12763.430,el modelo y es como
3174,12763.430,12766.470,el resultado final de eso
3175,12766.470,12768.270,cada parche
3176,12768.270,12769.690,es como si fuese una imagen
3177,12769.690,12772.470,solamente que va a tener una asignación de posicionamiento
3178,12772.470,12774.030,igual como nosotros tenemos
3179,12774.030,12775.710,las palabras
3180,12775.710,12777.330,las palabras
3181,12777.330,12780.150,va a tener una codificación
3182,12780.150,12782.170,por palabra y también va a tener un posicionamiento
3183,12782.170,12783.030,y luego se suman
3184,12783.030,12786.010,entonces tiene el posicionamiento de forma paralela
3185,12786.010,12790.960,para el posicionamiento lo entiendo
3186,12790.960,12793.060,pero no para la reducción como de dimensión
3187,12793.060,12794.260,de la imagen
3188,12794.260,12797.340,no lo entiendo tanto como para la imagen
3189,12797.340,12799.100,como está llevando esta cuestión
3190,12799.100,12801.040,que tiene múltiples dimensiones en una imagen
3191,12801.040,12802.760,como múltiples canales y todo
3192,12802.760,12804.280,a una especie de
3193,12804.280,12807.660,"claro, en este caso los canales"
3194,12807.660,12811.000,"como te digo, igual lo toma"
3195,12811.000,12812.460,consideración como si fuese
3196,12812.460,12814.060,un solo bloque
3197,12814.060,12816.740,entonces si tenemos por profundidad
3198,12816.740,12818.860,"rojo, verde, azul, simplemente vamos a tener"
3199,12818.860,12820.960,tres vectores que se unen
3200,12820.960,12822.520,y quedará justamente todo esto
3201,12822.520,12825.040,equivalente a lo que es
3202,12825.040,12826.800,el parchecito de tres colores
3203,12826.800,12828.820,¿y cuándo pasa esto? porque estaba viendo
3204,12828.820,12831.080,por ejemplo en los parámetros del modelo
3205,12831.080,12833.160,donde eran los no sé cuántos millones de parámetros
3206,12833.160,12835.100,eran
3207,12835.100,12836.920,muchos por las cabezas
3208,12836.920,12838.660,"de atención, que me hace sentido, que es como"
3209,12838.660,12841.100,buscar los patrones entre las imágenes
3210,12841.100,12842.780,pero también en los
3211,12842.780,12844.980,en el
3212,12844.980,12847.080,"patch encoding, creo que era el otro"
3213,12847.080,12849.480,"claro, los patch encoders"
3214,12849.480,12850.820,ahí estaban como los otros parámetros
3215,12850.820,12852.500,¿eso es lo mismo?
3216,12852.740,12854.620,"sí, esa es la parte donde están los vectores"
3217,12854.620,12856.760,que pasa justamente la codificación
3218,12856.760,12859.160,"ya, eso es justamente la parte que estamos hablando"
3219,12859.160,12861.060,de como generarle a cada patch una capa
3220,12861.060,12863.160,"esa que genera como... ya, vale"
3221,12863.160,12865.500,entonces es un output del entrenamiento
3222,12865.500,12866.820,de la generación de modelos
3223,12866.820,12869.280,es un output de parte de ese bloque de transformación
3224,12869.280,12869.760,"ya, vale"
3225,12869.760,12873.380,entonces es similar cuando nosotros
3226,12873.380,12875.420,"tenemos un texto, entonces igual nosotros"
3227,12875.420,12877.340,vamos a tratar de ver esa palabra
3228,12877.340,12879.480,"en qué parte está, entonces el codificación"
3229,12879.480,12881.040,"posicional, en este caso"
3230,12881.040,12883.060,imaginamos cada una de las palabras
3231,12883.060,12885.420,"sería el bloquecito, el parchecito de la imagen"
3232,12885.420,12887.320,entonces tenemos como una especie de secuencia
3233,12887.320,12889.380,"y esa secuencia, claro, nosotros"
3234,12889.380,12889.880,no lo
3235,12889.880,12893.360,lo conocemos como de abarrido
3236,12893.360,12895.380,"de arriba hacia abajo, bien, entonces"
3237,12895.380,12897.340,"tenemos como una especie de secuencia, pero"
3238,12897.340,12899.220,"para ordenar, ¿cuál sería la"
3239,12899.220,12901.620,más apropiada para el caso del problema?
3240,12901.620,12905.360,entonces el codificación posicional justamente hace como el reordenamiento.
3241,12906.220,12907.380,Eso es lo que hace en el fondo.
3242,12908.220,12911.660,"Por lo tanto, en cierta manera como equivalente a palabra,"
3243,12912.180,12914.520,"si la palabra está en un orden específico,"
3244,12914.680,12917.320,tal vez el posicionamiento lo que hace es resaltar una parte
3245,12917.320,12919.820,y tal vez está por este lado y esto está por este lado.
3246,12920.540,12922.380,Eso es la equivalencia.
3247,12924.700,12925.340,¿Otra consulta?
3248,12929.860,12933.300,"Entonces, con esto tenemos lo que es Transformers"
3249,12933.300,12939.560,"Y creo que cierro con esta unidad, con la parte de imágenes."
3250,12940.440,12945.120,"Bien, lo que queda, digamos, la otra unidad, o la última clase,"
3251,12945.340,12951.740,"entraríamos con algo reneuronal basado en grafos,"
3252,12952.300,12954.260,que eso también se está viendo últimamente.
3253,12955.140,12958.940,Y cerramos con una herramienta de explicabilidad de modelo.
3254,12958.940,12960.800,por lo menos que sepan
3255,12960.800,12963.260,más que todo usando el chap
3256,12963.260,12964.580,no sé si ustedes lo han escuchado
3257,12964.580,12965.860,eso sería como
3258,12965.860,12969.480,utilizar una ponderación
3259,12969.480,12971.580,para cada una de las participaciones de las variables
3260,12971.580,12973.760,para cuál sería como el más importante
3261,12973.760,12974.860,más o menos esa es la idea
3262,12974.860,12977.940,similar a lo que ustedes han visto de random forest
3263,12977.940,12979.520,cuál sería la variable importante
3264,12979.520,12981.480,ahí tiene como una especie de
3265,12982.180,12983.700,ponderación
3266,12983.700,12985.300,entonces
3267,12985.300,12987.700,lo que voy a mostrar ahora
3268,12987.700,12989.520,antes de cerrar la clase de hoy
3269,12989.520,12991.660,es por petición ya de
3270,12991.660,12994.280,"ustedes, de la clase anterior"
3271,12994.280,12996.640,para liberar
3272,12996.640,12997.460,más o menos la tarea
3273,12997.460,12998.900,la última tarea
3274,12998.900,13001.380,para que ustedes puedan más o menos
3275,13001.380,13004.040,lo puedan revisar si quieren
3276,13004.040,13006.520,para si tienen una consulta
3277,13006.520,13008.340,aprovechamos la última clase y hacemos
3278,13008.340,13009.260,esa instancia
3279,13009.260,13011.800,por tanto esa es la idea
3280,13011.800,13014.080,entonces la voy a mostrar
3281,13014.080,13015.480,aquí la tarea
3282,13015.480,13017.600,igual la mostrar
3283,13017.600,13020.320,"el link de entrega, si ustedes quieren resolverlo"
3284,13020.320,13022.100,"antes y lo entregar antes, también lo pueden hacer"
3285,13022.100,13027.660,entonces como les comenté a uno de sus
3286,13027.660,13029.620,"compañeros, la tarea, la última"
3287,13029.620,13031.600,"tarea, no requiere del"
3288,13031.600,13033.360,conocimiento de esta clase ni la siguiente
3289,13033.360,13035.840,¿bien? porque más o menos
3290,13035.840,13037.380,lo hice de esa manera para que
3291,13037.380,13039.880,pensara que ustedes adaptaran
3292,13039.880,13041.800,nuevos conocimientos y bueno en función
3293,13041.800,13043.940,"de algo que se ha visto, en cierta manera"
3294,13043.940,13045.560,como que
3295,13045.560,13046.720,sea mucho más fácil
3296,13046.720,13047.580,En teoría.
3297,13049.320,13052.520,"Entonces, esta sería prácticamente la tarea 3."
3298,13052.940,13056.320,"Entonces, igual la dinámica, ustedes los conocen, los nombres,"
3299,13056.820,13060.280,la fecha de entrega está para el 2 de agosto hasta la última hora.
3300,13060.540,13062.420,"Ese es, ya me quedo con domingo."
3301,13063.260,13068.580,"Coloca sus nombres, las librerías son prácticamente tratamiento de imágenes,"
3302,13068.980,13072.100,"OpenCV, Scikit Learn, si ustedes lo necesitan lo instalan."
3303,13072.680,13074.960,En caso de collab no es necesario.
3304,13074.960,13077.800,Para su ordenador personal posiblemente que sea así.
3305,13078.840,13088.940,"Entonces, lo trabajan directamente con TensorFlow Keras porque los modelos que lo va a pedir para resolver cada una de las preguntas"
3306,13088.940,13092.260,está implementada en Keras TensorFlow en clases anteriores.
3307,13092.560,13098.820,"Entonces, simplemente pueden copiar y pegarla, cambiar las modificaciones posiblemente y con eso puede ejecutarse."
3308,13099.640,13106.980,"Bien, entonces, todo esto, digamos, está disponible y, bueno, en caso de datos generadores de imágenes, también este efecto lo vamos a usar."
3309,13107.680,13112.380,"Entonces, aquí serían unas funciones preliminares y ustedes terminan de agregar si en caso sea necesario."
3310,13112.720,13115.420,Esta es la función de visualización de desempeño.
3311,13116.140,13121.380,"Y aquí, digamos, como es más que todo un problema de una tarea, está relacionado con problemas de segmentación."
3312,13121.380,13123.540,entonces cuando hablamos de segmentación
3313,13123.540,13125.460,está relacionado con algunas métricas
3314,13125.460,13126.640,que está asociada con
3315,13126.640,13128.800,tratamiento de imágenes
3316,13128.800,13131.360,entonces ahí tenemos el coeficiente
3317,13131.360,13133.580,de similitud de dado y tenemos la función
3318,13133.580,13134.700,de pérdida más abajo
3319,13134.700,13137.000,tenemos también el IOU
3320,13137.000,13139.420,sería la intersección bajo la unión con su función
3321,13139.420,13140.640,de pérdida equivalente
3322,13140.640,13143.300,y aquí tenemos una parte
3323,13143.300,13145.180,lo que es la parte de la función
3324,13145.180,13147.600,"generalizadora, por tanto se lo facilito también"
3325,13147.600,13148.720,para que
3326,13148.720,13151.120,se dediquen directamente al modelo
3327,13151.120,13164.020,"Podemos decir de esa manera. Entonces, generador para efecto de la imagen con su máscara. Y bueno, la idea es tratar con los datos de resonancia magnética cerebral."
3328,13164.540,13175.120,"Entonces, por tanto, son los datos que ustedes ya han visto. Las máscaras son estos que tenemos disponibles. Su imagen de resonancia magnética son estos. Creo que sin esta raya verde, por si acaso."
3329,13175.120,13179.180,entonces los datos se pueden descargar directamente con este enlace
3330,13179.180,13182.680,o si no con este comando
3331,13182.680,13186.640,y tenemos todo ya preparado para efecto de tener
3332,13186.640,13190.700,"cuál sería el conjunto de los datos, cuál sería el número de pacientes, cuál sería la máscara"
3333,13190.700,13194.140,prácticamente está todo descrito con las particiones
3334,13194.140,13197.000,hasta ahí simplemente es
3335,13197.000,13203.000,el enunciado de esa forma con todos los comandos necesarios
3336,13203.000,13207.860,para procesar la información y las preguntas son las siguientes son cuatro
3337,13207.860,13213.180,preguntas entonces la primera prácticamente usar el mismo código que
3338,13213.180,13217.580,ustedes vieron en clase por eso que yo no les pido que crean un nuevo código en otro
